5.742629907682721413e-01,2.942999999999999089e-02
6.301820765251356926e-01,6.339000000000000190e-02
5.164381825541927151e-01,1.352399999999999158e-01
8.814960675082876840e-01,1.947000000000002062e-01
8.174947030591007691e-01,1.708200000000003049e-01
6.354407050103109134e-01,6.789000000000001978e-02
5.192070512721193021e-01,1.284000000000000696e-01
6.787006114176944438e-01,9.065999999999997672e-02
6.549793398731397209e-01,1.004100000000000270e-01
5.444856445227707065e-01,1.850999999999999868e-02
6.733024199889257044e-01,9.780000000000000498e-03
6.522284345335047639e-01,7.955999999999999184e-02
6.356144062090469671e-01,2.432999999999999399e-02
5.107003231203123272e-01,1.014299999999999646e-01
5.822432585985235498e-01,6.773999999999998078e-02
6.200722241080566244e-01,0.000000000000000000e+00
6.741581456841257980e-01,1.305000000000000430e-02
7.202685914625280850e-01,4.175999999999999851e-02
6.576549117006891265e-01,2.795999999999999527e-02
5.629702797116450386e-01,5.210999999999998272e-02
6.540044393340386231e-01,7.680000000000002797e-03
6.019321132801248586e-01,1.460999999999999799e-02
6.316280820191294554e-01,5.820000000000000520e-03
6.158775941350805860e-01,4.589999999999999462e-03
6.570740219264994408e-01,3.749999999999999428e-03
6.223100736220121831e-01,5.610000000000000403e-03
5.772013164034786037e-01,1.119300000000000156e-01
5.527139681063085730e-01,1.333200000000000773e-01
6.801304618207594244e-01,1.972500000000002585e-01
6.582033882223177201e-01,5.910000000000001190e-03
5.943659098360974946e-01,4.200000000000000608e-03
5.192868132532664216e-01,6.896999999999998965e-02
6.007443798729349416e-01,1.985999999999999918e-02
4.463552650525459131e-01,1.290300000000000336e-01
